Master Cust Num,Master Cust Name,Cust Num,Cust Name ,Vehicle,Program Provider,Provider Transaction Date,Provider Transaction Time,Transaction Posted Date,Provider Account Number,Provider Vehicle Number,Provider Account Name,Provider Card Number,Provider Driver First Name,Provider Driver Last Name,Provider Vehicle Description,Year,Make,Model,VIN,Provider Transaction VIN,Provider Company Vehicle Number,Provider Location,Provider Transaction Site Address,Provider Transaction Site City,Provider Transaction Site State,Provider Odometer,Provider Unusual Odometer Flag,Provider Adjusted Odometer,Provider Units Purchased,Unit Type,Provider Tax Amount,Provider Discount Amount,Provider Gross Dollars,Provider Net Dollars,Provider MPG,Provider Fuel Type
999999,PDI Fleet,999999,PDI Fleet,27CKN8,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1133,PDI,x10133,FLEET,DRIVER,RI2,2024,Subaru,Impreza,JF1GUABC3R8272045,JF1GUABC3R8272045,RI2,TRACKER,1 MAIN,TOWN,VA,77126,N,77126,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27CKNM,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1134,PDI,x10134,FLEET,DRIVER,RI3,2024,Subaru,Impreza,JF1GUABC2R8278077,JF1GUABC2R8278077,RI3,TRACKER,1 MAIN,TOWN,VA,81134,N,81134,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27CKN6,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1135,PDI,x10135,FLEET,DRIVER,RI4,2024,Subaru,Impreza,JF1GUABC7R8278057,JF1GUABC7R8278057,RI4,TRACKER,1 MAIN,TOWN,VA,97475,N,97475,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCX,WEX Enterprise ExxonMobil Card,07/17/2026,10:00:00 AM,07/17/2026,x0593,1136,PDI,x10136,FLEET,DRIVER,RI5,2024,Subaru,Impreza,JF1GUABC8R8880028,JF1GUABC8R8880028,RI5,TRACKER,1 MAIN,TOWN,VA,29200,N,29200,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26XFWJ,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1137,PDI,x10137,FLEET,DRIVER,RI6- Blue,2023,Subaru,Impreza,4S3GTAB63P3718096,4S3GTAB63P3718096,RI6- Blue,TRACKER,1 MAIN,TOWN,VA,109742,N,109742,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,276SL9,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1138,PDI,x10138,FLEET,DRIVER,RI7 2024,2024,Subaru,Impreza,JF1GUABC6R8232994,JF1GUABC6R8232994,RI7 2024,TRACKER,1 MAIN,TOWN,VA,60978,N,60978,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXT,WEX Enterprise ExxonMobil Card,08/10/2026,10:00:00 AM,08/10/2026,x0593,1139,PDI,x10139,FLEET,DRIVER,RI-8,2022,Honda,HR-V,3CZRU6H38NM759331,3CZRU6H38NM759331,RI-8,TRACKER,1 MAIN,TOWN,VA,217135,N,217135,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27QSVJ,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1140,PDI,x10140,FLEET,DRIVER,RI9,2024,Subaru,Impreza,JF1GUABC9R8371050,JF1GUABC9R8371050,RI9,TRACKER,1 MAIN,TOWN,VA,58028,N,58028,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JD5,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1141,PDI,x10141,FLEET,DRIVER,RI10,2024,Subaru,Impreza,JF1GUABCXR8879706,JF1GUABCXR8879706,RI10,TRACKER,1 MAIN,TOWN,VA,51392,N,51392,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGWK,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1142,PDI,x10142,FLEET,DRIVER,RPI 6,2018,Nissan,Rogue,5N1AT2MV0JC772491,5N1AT2MV0JC772491,RPI 6,TRACKER,1 MAIN,TOWN,VA,256461,N,256461,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGW5,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1143,PDI,x10143,FLEET,DRIVER,RPI 9,2015,Nissan,Rogue Select,JN8AS5MV3FW262073,JN8AS5MV3FW262073,RPI 9,TRACKER,1 MAIN,TOWN,VA,248275,N,248275,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGWH,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1144,PDI,x10144,FLEET,DRIVER,RPI 11,2018,Nissan,Rogue Sport,JN1BJ1CR4JW289343,JN1BJ1CR4JW289343,RPI 11,TRACKER,1 MAIN,TOWN,VA,196873,N,196873,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGWB,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1145,PDI,x10145,FLEET,DRIVER,RPI 20,2017,Nissan,Rogue,KNMAT2MV4HP529869,KNMAT2MV4HP529869,RPI 20,TRACKER,1 MAIN,TOWN,VA,274422,N,274422,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXB,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1146,PDI,x10146,FLEET,DRIVER,RPI 34,2020,Nissan,Rogue,JN8AT2MV2LW101723,JN8AT2MV2LW101723,RPI 34,TRACKER,1 MAIN,TOWN,VA,173347,N,173347,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGWJ,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1147,PDI,x10147,FLEET,DRIVER,RPI 35,2018,Nissan,Rogue,5N1AT2MV7JC741397,5N1AT2MV7JC741397,RPI 35,TRACKER,1 MAIN,TOWN,VA,239164,N,239164,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXV,WEX Enterprise ExxonMobil Card,08/17/2026,10:00:00 AM,08/17/2026,x0593,1148,PDI,x10148,FLEET,DRIVER,VA1,2022,Subaru,Impreza,4S3GTAV67N3725304,4S3GTAV67N3725304,VA1,TRACKER,1 MAIN,TOWN,VA,134972,N,134972,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26K8LT,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1149,PDI,x10149,FLEET,DRIVER,VA 2,2023,Subaru,Impreza,4S3GTAB63P3706918,4S3GTAB63P3706918,VA 2,TRACKER,1 MAIN,TOWN,VA,148323,N,148323,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,273LCC,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1150,PDI,x10150,FLEET,DRIVER,VA 3,2023,Subaru,Impreza,4S3GTAB66P3720473,4S3GTAB66P3720473,VA 3,TRACKER,1 MAIN,TOWN,VA,164132,N,164132,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,276T6T,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1151,PDI,x10151,FLEET,DRIVER,VA 4,2024,Subaru,Impreza,JF1GUABC3R8249994,JF1GUABC3R8249994,VA 4,TRACKER,1 MAIN,TOWN,VA,109873,N,109873,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27CKND,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1152,PDI,x10152,FLEET,DRIVER,VA 5,2024,Subaru,Impreza,JF1GUABC0R8269717,JF1GUABC0R8269717,VA 5,TRACKER,1 MAIN,TOWN,VA,72845,N,72845,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27CKNQ,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1153,PDI,x10153,FLEET,DRIVER,VA 6,2024,Subaru,Impreza,JF1GUABC4R8267291,JF1GUABC4R8267291,VA 6,TRACKER,1 MAIN,TOWN,VA,79687,N,79687,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27CKN7,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1154,PDI,x10154,FLEET,DRIVER,VA 7,2024,Subaru,Impreza,JF1GUABC1R8278877,JF1GUABC1R8278877,VA 7,TRACKER,1 MAIN,TOWN,VA,118287,N,118287,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27BV75,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1155,PDI,x10155,FLEET,DRIVER,VA 8,2024,Subaru,Impreza,JF1GUABC9R8318400,JF1GUABC9R8318400,VA 8,TRACKER,1 MAIN,TOWN,VA,67382,N,67382,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27BV76,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1156,PDI,x10156,FLEET,DRIVER,VA 9,2024,Subaru,Impreza,JF1GUABC9R8319496,JF1GUABC9R8319496,VA 9,TRACKER,1 MAIN,TOWN,VA,81847,N,81847,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGWW,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1157,PDI,x10157,FLEET,DRIVER,VA10,2019,Honda,HR-V,3CZRU6H38KG713301,3CZRU6H38KG713301,VA10,TRACKER,1 MAIN,TOWN,VA,278255,N,278255,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27F34H,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1158,PDI,x10158,FLEET,DRIVER,VA11,2024,Subaru,Impreza,JF1GUABC2R8341680,JF1GUABC2R8341680,VA11,TRACKER,1 MAIN,TOWN,VA,75806,N,75806,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGX4,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1159,PDI,x10159,FLEET,DRIVER,VA12,2019,Nissan,Rogue,5N1AT2MV2KC785258,5N1AT2MV2KC785258,VA12,TRACKER,1 MAIN,TOWN,VA,313238,N,313238,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292ND8,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1160,PDI,x10160,FLEET,DRIVER,VA13,2025,Subaru,Impreza,JF1GUABC0S8305024,JF1GUABC0S8305024,VA13,TRACKER,1 MAIN,TOWN,VA,28469,N,28469,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JDD,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1161,PDI,x10161,FLEET,DRIVER,VA14,2024,Subaru,Impreza,JF1GUABC4R8881127,JF1GUABC4R8881127,VA14,TRACKER,1 MAIN,TOWN,VA,66258,N,66258,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JDG,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1162,PDI,x10162,FLEET,DRIVER,VA15,2024,Subaru,Impreza,JF1GUABC6R8880125,JF1GUABC6R8880125,VA15,TRACKER,1 MAIN,TOWN,VA,98162,N,98162,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JDJ,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1163,PDI,x10163,FLEET,DRIVER,VA16,2024,Subaru,Impreza,JF1GUABC5R8880200,JF1GUABC5R8880200,VA16,TRACKER,1 MAIN,TOWN,VA,61006,N,61006,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JDF,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1164,PDI,x10164,FLEET,DRIVER,VA17,2024,Subaru,Impreza,JF1GUABC2R8882907,JF1GUABC2R8882907,VA17,TRACKER,1 MAIN,TOWN,VA,79859,N,79859,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXC,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1165,PDI,x10165,FLEET,DRIVER,VA18,2020,Nissan,Rogue,KNMAT2MV5LP504360,KNMAT2MV5LP504360,VA18,TRACKER,1 MAIN,TOWN,VA,198115,N,198115,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXP,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1166,PDI,x10166,FLEET,DRIVER,VA19,2022,Subaru,Impreza,4S3GTAB6XN3700871,4S3GTAB6XN3700871,VA19,TRACKER,1 MAIN,TOWN,VA,139626,N,139626,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,299KRM,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1167,PDI,x10167,FLEET,DRIVER,VA20,2025,Subaru,Impreza,JF1GUABC7S8249504,JF1GUABC7S8249504,VA20,TRACKER,1 MAIN,TOWN,VA,40081,N,40081,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,299KRS,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1168,PDI,x10168,FLEET,DRIVER,VA21,2025,Subaru,Impreza,JF1GUABC6S8256914,JF1GUABC6S8256914,VA21,TRACKER,1 MAIN,TOWN,VA,62097,N,62097,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,299KRT,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1169,PDI,x10169,FLEET,DRIVER,VA22,2025,Subaru,Impreza,JF1GUABC2S8259390,JF1GUABC2S8259390,VA22,TRACKER,1 MAIN,TOWN,VA,60177,N,60177,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29BCN5,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1170,PDI,x10170,FLEET,DRIVER,VA23,2025,Subaru,Impreza,JF1GUABC5S8258976,JF1GUABC5S8258976,VA23,TRACKER,1 MAIN,TOWN,VA,67354,N,67354,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29BCS5,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1171,PDI,x10171,FLEET,DRIVER,VA24,2025,Subaru,Impreza,JF1GUABC1S8243276,JF1GUABC1S8243276,VA24,TRACKER,1 MAIN,TOWN,VA,32013,N,32013,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29BCT9,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1172,PDI,x10172,FLEET,DRIVER,VA25,2025,Subaru,Impreza,JF1GUABC1S8282868,JF1GUABC1S8282868,VA25,TRACKER,1 MAIN,TOWN,VA,90549,N,90549,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NCZ,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1173,PDI,x10173,FLEET,DRIVER,VA26,2025,Subaru,Impreza,JF1GUABC0S8320574,JF1GUABC0S8320574,VA26,TRACKER,1 MAIN,TOWN,VA,29703,N,29703,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292ND7,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1174,PDI,x10174,FLEET,DRIVER,VA27,2025,Subaru,Impreza,JF1GUABC8S8333931,JF1GUABC8S8333931,VA27,TRACKER,1 MAIN,TOWN,VA,70411,N,70411,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NCV,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1175,PDI,x10175,FLEET,DRIVER,VA28,2025,Subaru,Impreza,JF1GUABC4S8327687,JF1GUABC4S8327687,VA28,TRACKER,1 MAIN,TOWN,VA,28056,N,28056,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B8BFM,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1176,PDI,x10176,FLEET,DRIVER,VA 29,2026,Toyota,Corolla Cross,7MUAAABGXTV172027,7MUAAABGXTV172027,VA 29,TRACKER,1 MAIN,TOWN,VA,16945,N,16945,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B8C45,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1177,PDI,x10177,FLEET,DRIVER,VA 30,2026,Toyota,Corolla Cross,7MUAAABG3TV174346,7MUAAABG3TV174346,VA 30,TRACKER,1 MAIN,TOWN,VA,15927,N,15927,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B8C3Z,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1178,PDI,x10178,FLEET,DRIVER,VA 31,2026,Toyota,Corolla Cross,7MUAAABGXTV180192,7MUAAABGXTV180192,VA 31,TRACKER,1 MAIN,TOWN,VA,15786,N,15786,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P7R,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1179,PDI,x10179,FLEET,DRIVER,VA32,2026,Subaru,Impreza,JF1GUAFC0T8240638,JF1GUAFC0T8240638,VA32,TRACKER,1 MAIN,TOWN,VA,12696,N,12696,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P7S,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1180,PDI,x10180,FLEET,DRIVER,va33,2026,Subaru,Impreza,JF1GUAFC3T8250659,JF1GUAFC3T8250659,va33,TRACKER,1 MAIN,TOWN,VA,10793,N,10793,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P7T,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1181,PDI,x10181,FLEET,DRIVER,VA34,2026,Subaru,Impreza,JF1GUAFC2T8247204,JF1GUAFC2T8247204,VA34,TRACKER,1 MAIN,TOWN,VA,4832,N,4832,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P84,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1182,PDI,x10182,FLEET,DRIVER,VA35,2026,Subaru,Impreza,JF1GUAFC9T8259477,JF1GUAFC9T8259477,VA35,TRACKER,1 MAIN,TOWN,VA,7468,N,7468,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NFS,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1183,PDI,x10183,FLEET,DRIVER,Westchester 2 (Yonkers),2025,Subaru,Impreza,JF1GUABC0S8334801,JF1GUABC0S8334801,Westchester 2 (Yonkers),TRACKER,1 MAIN,TOWN,VA,21861,N,21861,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27P5J4,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1184,PDI,x10184,FLEET,DRIVER,Westchester 3 -US,2024,Subaru,Impreza,JF1GUABC2R8359001,JF1GUABC2R8359001,Westchester 3 -US,TRACKER,1 MAIN,TOWN,VA,93814,N,93814,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27Z6GW,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1185,PDI,x10185,FLEET,DRIVER,WNY1,2024,Subaru,Forester,JF2SKAAC2RH505247,JF2SKAAC2RH505247,WNY1,TRACKER,1 MAIN,TOWN,VA,67094,N,67094,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29RBRV,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1186,PDI,x10186,FLEET,DRIVER,WNY3,2025,Subaru,Forester,JF2SLDAC9SH614471,JF2SLDAC9SH614471,WNY3,TRACKER,1 MAIN,TOWN,VA,43256,N,43256,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXW,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1187,PDI,x10187,FLEET,DRIVER,WNY-4,2022,Subaru,Impreza,4S3GTAB61N3707448,4S3GTAB61N3707448,WNY-4,TRACKER,1 MAIN,TOWN,VA,228742,N,228742,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26KGFV,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1188,PDI,x10188,FLEET,DRIVER,WNY5,2023,Subaru,Impreza,4S3GTAB69P3705773,4S3GTAB69P3705773,WNY5,TRACKER,1 MAIN,TOWN,VA,193602,N,193602,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26LSZZ,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1189,PDI,x10189,FLEET,DRIVER,WNY7- Red,2023,Subaru,Impreza,4S3GTAB6XP3707614,4S3GTAB6XP3707614,WNY7- Red,TRACKER,1 MAIN,TOWN,VA,176646,N,176646,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27J2VF,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1190,PDI,x10190,FLEET,DRIVER,WNY-8,2024,Subaru,Forester,JF2SKABC3RH417094,JF2SKABC3RH417094,WNY-8,TRACKER,1 MAIN,TOWN,VA,177428,N,177428,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27J2TN,WEX Enterprise ExxonMobil Card,08/06/2026,10:00:00 AM,08/06/2026,x0593,1191,PDI,x10191,FLEET,DRIVER,WNY-9,2024,Subaru,Forester,JF2SKABCXRH415942,JF2SKABCXRH415942,WNY-9,TRACKER,1 MAIN,TOWN,VA,122082,N,122082,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27LB4C,WEX Enterprise ExxonMobil Card,08/04/2026,10:00:00 AM,08/04/2026,x0593,1192,PDI,x10192,FLEET,DRIVER,WNY-10,2024,Subaru,Forester,JF2SKAAC7RH441545,JF2SKAAC7RH441545,WNY-10,TRACKER,1 MAIN,TOWN,VA,138972,N,138972,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SP48,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1193,PDI,x10193,FLEET,DRIVER,WNY11,2024,Subaru,Forester,JF2SKAAC7RH477283,JF2SKAAC7RH477283,WNY11,TRACKER,1 MAIN,TOWN,VA,144034,N,144034,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27F34S,WEX Enterprise ExxonMobil Card,06/30/2026,10:00:00 AM,06/30/2026,x0593,1194,PDI,x10194,FLEET,DRIVER,WNY12,2024,Subaru,Impreza,JF1GUABC0R8342472,JF1GUABC0R8342472,WNY12,TRACKER,1 MAIN,TOWN,VA,118113,N,118113,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27F34G,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1195,PDI,x10195,FLEET,DRIVER,WNY13,2024,Subaru,Impreza,JF1GUABCXR8343094,JF1GUABCXR8343094,WNY13,TRACKER,1 MAIN,TOWN,VA,72494,N,72494,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27ZDPF,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1196,PDI,x10196,FLEET,DRIVER,WNY14,2024,Subaru,Forester,JF2SKAAC8RH497574,JF2SKAAC8RH497574,WNY14,TRACKER,1 MAIN,TOWN,VA,103232,N,103232,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P7V,WEX Enterprise ExxonMobil Card,08/06/2026,10:00:00 AM,08/06/2026,x0593,1197,PDI,x10197,FLEET,DRIVER,-,2026,Subaru,Impreza,JF1GUAFC6T8260795,JF1GUAFC6T8260795,-,TRACKER,1 MAIN,TOWN,VA,368,N,368,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCV,WEX Enterprise ExxonMobil Card,08/11/2026,10:00:00 AM,08/11/2026,x0593,1198,PDI,x10198,FLEET,DRIVER,NJ OCEAN,2024,Subaru,Impreza,JF1GUABC3R8884231,JF1GUABC3R8884231,NJ OCEAN,TRACKER,1 MAIN,TOWN,VA,75981,N,75981,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26LSZT,WEX Enterprise ExxonMobil Card,08/11/2026,10:00:00 AM,08/11/2026,x0593,1199,PDI,x10199,FLEET,DRIVER,NYC-SI1,2023,Subaru,Impreza,4S3GTAB63P3707583,4S3GTAB63P3707583,NYC-SI1,TRACKER,1 MAIN,TOWN,VA,67935,N,67935,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
